AR,Gap (%),Overlap (%),Flap_deg,AoA_deg,CL,CD,L/D,Stalled,Slot_eff,CL_main,CL_flap,CD_induced,CD_profile
8.5,4.0,10.0,20,16,2.401100704672655,0.4472148767989298,5.369009013875455,False,0.6771486219055284,1.763381992827307,0.6377187118453482,0.26329226440842174,0.17575972727781305
8.5,4.0,10.0,25,8,1.8696901208481824,0.2244355775030295,8.330631630018395,False,0.6771486219055284,1.0816909964136534,0.7879991244345291,0.1596454758890905,0.05566767162891588
8.5,4.0,10.0,25,10,2.040112869951596,0.2773826864517015,7.354867371315999,False,0.6771486219055284,1.2521137455170668,0.7879991244345291,0.19007532440359423,0.0781849320630841
8.5,4.0,10.0,25,12,2.210535619055009,0.3379864186485353,6.540309009734788,False,0.6771486219055284,1.4225364946204802,0.7879991244345291,0.2231579605142225,0.1057060281492897
8.5,4.0,10.0,25,14,2.3809583681584225,0.40624677409353105,5.860867137889566,False,0.6771486219055284,1.5929592437238935,0.7879991244345291,0.25889338422097524,0.1382309598875327
8.5,4.0,10.0,25,16,2.551381117261836,0.48216375278668877,5.291524098433375,False,0.6771486219055284,1.763381992827307,0.7879991244345291,0.2972815955238526,0.17575972727781305
8.5,4.0,10.0,30,8,2.0139733842935357,0.25119862644732105,8.017453808474095,False,0.6771486219055284,1.0816909964136534,0.9322823878798825,0.1852357477672032,0.05566767162891588
8.5,4.0,10.0,30,10,2.184396133396949,0.30639163773948785,7.1294247764498415,False,0.6771486219055284,1.2521137455170668,0.9322823878798825,0.21791149862520182,0.0781849320630841
8.5,4.0,10.0,30,12,2.3548188825003624,0.3692412722798167,6.377453061953066,False,0.6771486219055284,1.4225364946204802,0.9322823878798825,0.253240037079325,0.1057060281492897
8.5,4.0,10.0,30,14,2.525241631603776,0.43974753006830736,5.742480534709364,False,0.6771486219055284,1.5929592437238935,0.9322823878798825,0.2912213631295727,0.1382309598875327
8.5,4.0,10.0,30,16,2.695664380707189,0.51791041110496,5.204885483873551,False,0.6771486219055284,1.763381992827307,0.9322823878798825,0.33185547677594496,0.17575972727781305
8.5,4.0,10.0,35,8,1.6164262061266401,0.3066732482344277,5.270841899098446,True,0.6771486219055284,1.0816909964136534,0.5347352097129867,0.11932436029428033,0.05566767162891588
8.5,4.0,10.0,35,10,1.7868489552300535,0.35567807028153364,5.023781628751219,True,0.6771486219055284,1.2521137455170668,0.5347352097129867,0.14581192190721806,0.0781849320630841
8.5,4.0,10.0,35,12,1.9572717043334669,0.4123395155768015,4.74674783859979,True,0.6771486219055284,1.4225364946204802,0.5347352097129867,0.17495227111628034,0.1057060281492897
8.5,4.0,10.0,35,14,2.12769445343688,0.4766575841202313,4.46377971172739,True,0.6771486219055284,1.5929592437238935,0.5347352097129867,0.20674540792146712,0.1382309598875327
8.5,4.0,10.0,35,16,2.2981172025402934,0.548632275911823,4.188811529035252,True,0.6771486219055284,1.763381992827307,0.5347352097129867,0.24119133232277848,0.17575972727781305
8.5,5.0,6.0,20,8,1.726578494583892,0.19904525019452873,8.674301410842466,False,0.7234806793816434,1.0816909964136534,0.6448874981702386,0.13614133460244016,0.05566767162891588
8.5,5.0,6.0,20,10,1.8970012436873054,0.24976469441526725,7.595153703082177,False,0.7234806793816434,1.2521137455170668,0.6448874981702386,0.16434351838901043,0.0781849320630841
8.5,5.0,6.0,20,12,2.0674239927907188,0.3081407618841677,6.709349260218542,False,0.7234806793816434,1.4225364946204802,0.6448874981702386,0.19519848977170529,0.1057060281492897
8.5,5.0,6.0,20,14,2.237846741894132,0.3741734526012301,5.980773692886985,False,0.7234806793816434,1.5929592437238935,0.6448874981702386,0.22870624875052467,0.1382309598875327
8.5,5.0,6.0,20,16,2.4082694909975455,0.44786276656645435,5.377248726123349,False,0.7234806793816434,1.763381992827307,0.6448874981702386,0.2648667953254686,0.17575972727781305
8.5,5.0,6.0,25,8,1.878548254132253,0.2250252420360372,8.348166797356043,False,0.7234806793816434,1.0816909964136534,0.7968572577185995,0.16116178157162048,0.05566767162891588
8.5,5.0,6.0,25,10,2.0489710032356663,0.2781102360160469,7.367477848307033,False,0.7234806793816434,1.2521137455170668,0.7968572577185995,0.19172951511746197,0.0781849320630841
8.5,5.0,6.0,25,12,2.2193937523390797,0.33885185324421857,6.54974653699034,False,0.7234806793816434,1.4225364946204802,0.7968572577185995,0.22495003625942803,0.1057060281492897
8.5,5.0,6.0,25,14,2.389816501442493,0.4072500937205522,5.868179131917752,False,0.7234806793816434,1.5929592437238935,0.7968572577185995,0.26082334499751864,0.1382309598875327
8.5,5.0,6.0,25,16,2.5602392505459064,0.4833049574450477,5.2973577264350915,False,0.7234806793816434,1.763381992827307,0.7968572577185995,0.2993494413317338,0.17575972727781305
8.5,5.0,6.0,30,8,2.0244534487938077,0.25220481470071776,8.027021415892289,False,0.7234806793816434,1.0816909964136534,0.9427624523801542,0.1871685771701222,0.05566767162891588
8.5,5.0,6.0,30,10,2.194876197897221,0.30756095788260684,7.136394076178502,False,0.7234806793816434,1.2521137455170668,0.9427624523801542,0.2200074599178431,0.0781849320630841
8.5,5.0,6.0,30,12,2.3652989470006345,0.37057372431265795,6.382802643084863,False,0.7234806793816434,1.4225364946204802,0.9427624523801542,0.2554991302616886,0.1057060281492897
8.5,5.0,6.0,30,14,2.535721696104048,0.4412431139908709,5.746767747080378,False,0.7234806793816434,1.5929592437238935,0.9427624523801542,0.29364358820165853,0.1382309598875327
8.5,5.0,6.0,30,16,2.7061444452074612,0.5195691269172458,5.208439657036207,False,0.7234806793816434,1.763381992827307,0.9427624523801542,0.3344408337377531,0.17575972727781305
8.5,5.0,6.0,35,8,1.622437324175435,0.3066357370675632,5.291090137409365,True,0.7234806793816434,1.0816909964136534,0.5407463277617817,0.12021349027693815,0.05566767162891588
8.5,5.0,6.0,35,10,1.7928600732788484,0.3557341277226313,5.0398877520032475,True,0.7234806793816434,1.2521137455170668,0.5407463277617817,0.146794620497838,0.0781849320630841
8.5,5.0,6.0,35,12,1.9632828223822618,0.41248914162586126,4.75959879730122,True,0.7234806793816434,1.4225364946204802,0.5407463277617817,0.1760285383148624,0.1057060281492897
8.5,5.0,6.0,35,14,2.133705571485675,0.47690077877725323,4.474107962155935,True,0.7234806793816434,1.5929592437238935,0.5407463277617817,0.20791524372801132,0.1382309598875327
8.5,5.0,6.0,35,16,2.3041283205890886,0.5489690391768071,4.197191746995763,True,0.7234806793816434,1.763381992827307,0.5407463277617817,0.2424547367372848,0.17575972727781305
8.5,5.0,8.0,20,8,1.7308691462872823,0.19916811786432,8.690493061075209,False,0.7512112759320306,1.0816909964136534,0.6491781498736289,0.1368188142032392,0.05566767162891588
8.5,5.0,8.0,20,10,1.9012918953906957,0.24995435004428304,7.606556537439153,False,0.7512112759320306,1.2521137455170668,0.6491781498736289,0.16508778594903398,0.0781849320630841
8.5,5.0,8.0,20,12,2.071714644494109,0.3083972054724079,6.717682935293212,False,0.7512112759320306,1.4225364946204802,0.6491781498736289,0.19600954529095327,0.1057060281492897
8.5,5.0,8.0,20,14,2.242137393597522,0.3744966841486948,5.987068747202248,False,0.7512112759320306,1.5929592437238935,0.6491781498736289,0.22958409222899714,0.1382309598875327
8.5,5.0,8.0,20,16,2.4125601427009356,0.44825278607314356,5.3821419914326345,False,0.7512112759320306,1.763381992827307,0.6491781498736289,0.26581142676316555,0.17575972727781305
8.5,5.0,8.0,25,8,1.8838500113533034,0.2253815956502807,8.358490878183456,False,0.7512112759320306,1.0816909964136534,0.80215901493965,0.16207274711687175,0.05566767162891588
8.5,5.0,8.0,25,10,2.054272760456717,0.2785491163813707,7.37490316660759,False,0.7512112759320306,1.2521137455170668,0.80215901493965,0.1927230074137935,0.0781849320630841
8.5,5.0,8.0,25,12,2.22469550956013,0.3393732603606226,6.555305822256411,False,0.7512112759320306,1.4225364946204802,0.80215901493965,0.2260260553068398,0.1057060281492897
8.5,5.0,8.0,25,14,2.3951182586635436,0.40785402758803646,5.872488921656046,False,0.7512112759320306,1.5929592437238935,0.80215901493965,0.26198189079601064,0.1382309598875327
8.5,5.0,8.0,25,16,2.565541007766957,0.4839914180636122,5.300798551411012,False,0.7512112759320306,1.763381992827307,0.80215901493965,0.30059051388130603,0.17575972727781305
8.5,5.0,8.0,30,8,2.0307259619587774,0.25281183593769974,8.032558896725105,False,0.7512112759320306,1.0816909964136534,0.9490349655451241,0.18833021033811195,0.05566767162891588
8.5,5.0,8.0,30,10,2.201148711062191,0.3082656165841181,7.140428879007177,False,0.7512112759320306,1.2521137455170668,0.9490349655451241,0.2212667305503621,0.0781849320630841
8.5,5.0,8.0,30,12,2.371571460165604,0.3713760204786984,6.385903583943525,False,0.7512112759320306,1.4225364946204802,0.9490349655451241,0.25685603835873677,0.1057060281492897
8.5,5.0,8.0,30,14,2.5419942092690175,0.44214304762144063,5.749257447208472,False,0.7512112759320306,1.5929592437238935,0.9490349655451241,0.295098133763236,0.1382309598875327
8.5,5.0,8.0,30,16,2.712416958372431,0.5205666980123448,5.210508026597023,False,0.7512112759320306,1.763381992827307,0.9490349655451241,0.3359930167638598,0.17575972727781305
8.5,5.0,8.0,35,8,1.6260350899235636,0.30661486472346433,5.303184147285498,True,0.7512112759320306,1.0816909964136534,0.5443440935099101,0.120747229863847,0.05566767162891588
8.5,5.0,8.0,35,10,1.796457839026977,0.3557692579274914,5.049502729640315,True,0.7512112759320306,1.2521137455170668,0.5443440935099101,0.14738436263370588,0.0781849320630841
8.5,5.0,8.0,35,12,1.9668805881303904,0.4125802743796805,4.767267633159679,True,0.7512112759320306,1.4225364946204802,0.5443440935099101,0.17667428299968932,0.1057060281492897
8.5,5.0,8.0,35,14,2.1373033372338037,0.47704791408003144,4.480269746814659,True,0.7512112759320306,1.5929592437238935,0.5443440935099101,0.20861699096179728,0.1382309598875327
8.5,5.0,8.0,35,16,2.307726086337217,0.5491721770285443,4.2021904657002835,True,0.7512112759320306,1.763381992827307,0.5443440935099101,0.24321248652002977,0.17575972727781305
8.5,5.0,10.0,20,8,1.7345682308005324,0.19927539505891742,8.70437732810763,False,0.7751185579334265,1.0816909964136534,0.6528772343868788,0.1374042370378645,0.05566767162891588
8.5,5.0,10.0,20,10,1.9049909799039457,0.25011920690805833,7.616332241946553,False,0.7751185579334265,1.2521137455170668,0.6528772343868788,0.1657307884528372,0.0781849320630841
8.5,5.0,10.0,20,12,2.075413729007359,0.3086196420053612,6.724827089817265,False,0.7751185579334265,1.4225364946204802,0.6528772343868788,0.19671012746393446,0.1057060281492897
8.5,5.0,10.0,20,14,2.2458364781107725,0.374776700350826,5.992465582861634,False,0.7751185579334265,1.5929592437238935,0.6528772343868788,0.23034225407115622,0.1382309598875327
8.5,5.0,10.0,20,16,2.416259227214186,0.44859038194445267,5.386337568676144,False,0.7751185579334265,1.763381992827307,0.6528772343868788,0.26662716827450256,0.17575972727781305
8.5,5.0,10.0,25,8,1.8884207967223192,0.2256908783490177,8.367288968595298,False,0.7751185579334265,1.0816909964136534,0.8067298003086658,0.16286017545563664,0.05566767162891588
8.5,5.0,10.0,25,10,2.0588435458257326,0.27892954757873983,7.381231438897794,False,0.7751185579334265,1.2521137455170668,0.8067298003086658,0.19358158425119057,0.0781849320630841
8.5,5.0,10.0,25,12,2.229266294929146,0.3398248400566239,6.560045153137395,False,0.7751185579334265,1.4225364946204802,0.8067298003086658,0.22695578064286903,0.1057060281492897
8.5,5.0,10.0,25,14,2.3996890440325593,0.40837675578266985,5.876164620176441,False,0.7751185579334265,1.5929592437238935,0.8067298003086658,0.262982764630672,0.1382309598875327
8.5,5.0,10.0,25,16,2.5701117931359727,0.4845852947568778,5.303734597281637,False,0.7751185579334265,1.763381992827307,0.8067298003086658,0.30166253621459954,0.17575972727781305
8.5,5.0,10.0,30,8,2.036133661746985,0.25333804959633033,8.037220089881355,False,0.7751185579334265,1.0816909964136534,0.9544426653333318,0.18933456963677042,0.05566767162891588
8.5,5.0,10.0,30,10,2.2065564108503986,0.30887600608779986,7.143825895699945,False,0.7751185579334265,1.2521137455170668,0.9544426653333318,0.22235526569407174,0.0781849320630841
8.5,5.0,10.0,30,12,2.376979159953812,0.3720705858274313,6.388516723695729,False,0.7751185579334265,1.4225364946204802,0.9544426653333318,0.2580287493474976,0.1057060281492897
8.5,5.0,10.0,30,14,2.5474019090572253,0.4429217888152247,5.75135830610477,False,0.7751185579334265,1.5929592437238935,0.9544426653333318,0.296355020597048,0.1382309598875327
8.5,5.0,10.0,30,16,2.7178246581606387,0.52142961505118,5.212256035541586,False,0.7751185579334265,1.763381992827307,0.9544426653333318,0.3373340794427229,0.17575972727781305
8.5,5.0,10.0,35,8,1.62913681909694,0.306597819116215,5.313595588491191,True,0.7751185579334265,1.0816909964136534,0.5474458226832866,0.12120832989662556,0.05566767162891588
8.5,5.0,10.0,35,10,1.7995595682003533,0.35580049360147337,5.057777042366928,True,0.7751185579334265,1.2521137455170668,0.5474458226832866,0.14789374394771573,0.0781849320630841
8.5,5.0,10.0,35,12,1.9699823173037667,0.41265979133489367,4.773865442356678,True,0.7751185579334265,1.4225364946204802,0.5474458226832866,0.17723194559493044,0.1057060281492897
8.5,5.0,10.0,35,14,2.14040506640718,0.47717571231647593,4.4855700136464725,True,0.7751185579334265,1.5929592437238935,0.5474458226832866,0.2092229348382697,0.1382309598875327
8.5,5.0,10.0,35,16,2.3108278155105935,0.54934825654622,4.20648975940851,True,0.7751185579334265,1.763381992827307,0.5474458226832866,0.2438667116777335,0.17575972727781305
8.5,6.0,6.0,20,8,1.7205024041380599,0.1988741310938531,8.651212677460382,False,0.6842107445547503,1.0816909964136534,0.6388114077244065,0.13518481680522665,0.05566767162891588
8.5,6.0,6.0,20,10,1.8909251532414733,0.2494989953512215,7.578888847145875,False,0.6842107445547503,1.2521137455170668,0.6388114077244065,0.16329242062842683,0.0781849320630841
8.5,6.0,6.0,20,12,2.0613479023448864,0.3077804828567518,6.697461395901071,False,0.6842107445547503,1.4225364946204802,0.6388114077244065,0.19405281204775152,0.1057060281492897
8.5,6.0,6.0,20,14,2.2317706514483,0.373718593610444,5.971794525628147,False,0.6842107445547503,1.5929592437238935,0.6388114077244065,0.22746599106320078,0.1382309598875327
8.5,6.0,6.0,20,16,2.402193400551713,0.44731332761229825,5.370270126701381,False,0.6842107445547503,1.763381992827307,0.6388114077244065,0.2635319576747746,0.17575972727781305
8.5,6.0,6.0,25,8,1.8710403139348486,0.22452499364503486,8.333327544339626,False,0.6842107445547503,1.0816909964136534,0.7893493175211951,0.15987613448408028,0.05566767162891588
8.5,6.0,6.0,25,10,2.041463063038262,0.2774931195969621,7.356806057041464,False,0.6842107445547503,1.2521137455170668,0.7893493175211951,0.19032700000183927,0.0781849320630841
8.5,6.0,6.0,25,12,2.2118858121416753,0.33811786879705125,6.541759594105679,False,0.6842107445547503,1.4225364946204802,0.7893493175211951,0.22343065311572283,0.1057060281492897
8.5,6.0,6.0,25,14,2.3823085612450887,0.4063992412453023,5.861990671894805,False,0.6842107445547503,1.5929592437238935,0.7893493175211951,0.2591870938257309,0.1382309598875327
8.5,6.0,6.0,25,16,2.552731310348502,0.48233723694171526,5.292420146813109,False,0.6842107445547503,1.763381992827307,0.7893493175211951,0.2975963221318635,0.17575972727781305
8.5,6.0,6.0,30,8,2.015570798803151,0.25135134579310087,8.018937763962729,False,0.6842107445547503,1.0816909964136534,0.9338798023894977,0.18552970956596748,0.05566767162891588
8.5,6.0,6.0,30,10,2.1859935479065644,0.3065692223184556,7.130505571873144,False,0.6842107445547503,1.2521137455170668,0.9338798023894977,0.218230325657154,0.0781849320630841
8.5,6.0,6.0,30,12,2.356416297009978,0.3694437220919723,6.3782821471881785,False,0.6842107445547503,1.4225364946204802,0.9338798023894977,0.25358372934446505,0.1057060281492897
8.5,6.0,6.0,30,14,2.526839046113391,0.4399748451136509,5.743144350583674,False,0.6842107445547503,1.5929592437238935,0.9338798023894977,0.2915899206279007,0.1382309598875327
8.5,6.0,6.0,30,16,2.6972617952168045,0.5181625913834913,5.205435205222226,False,0.6842107445547503,1.763381992827307,0.9338798023894977,0.3322488995074608,0.17575972727781305
8.5,6.0,6.0,35,8,1.6173424454484406,0.30666731744147435,5.27393156513035,True,0.6842107445547503,1.0816909964136534,0.5356514490347873,0.11945967195431144,0.05566767162891588
8.5,6.0,6.0,35,10,1.787765194551854,0.3556864016004213,5.026239930758535,True,0.6842107445547503,1.2521137455170668,0.5356514490347873,0.14596149567909014,0.0781849320630841
8.5,6.0,6.0,35,12,1.9581879436552674,0.4123621090075301,4.748709691994298,True,0.6842107445547503,1.4225364946204802,0.5356514490347873,0.17511610699999336,0.1057060281492897
8.5,6.0,6.0,35,14,2.1286106927586808,0.4766944396628009,4.465356663829339,True,0.6842107445547503,1.5929592437238935,0.5356514490347873,0.2069235059170211,0.1382309598875327
8.5,6.0,6.0,35,16,2.299033441862094,0.5486833935662335,4.190091168823701,True,0.6842107445547503,1.763381992827307,0.5356514490347873,0.2413836924301734,0.17575972727781305
8.5,6.0,8.0,20,8,1.7247930558414502,0.1989946175693316,8.667536222383081,False,0.7119413411051374,1.0816909964136534,0.6431020594277967,0.1358599152117129,0.05566767162891588
8.5,6.0,8.0,20,10,1.8952158049448635,0.2496862697859245,7.590388556686676,False,0.7119413411051374,1.2521137455170668,0.6431020594277967,0.16403430699413757,0.0781849320630841
8.5,6.0,8.0,20,12,2.065638554048277,0.3080345452506793,6.705866552620762,False,0.7119413411051374,1.4225364946204802,0.6431020594277967,0.19486148637268677,0.1057060281492897
8.5,6.0,8.0,20,14,2.2360613031516903,0.3740394439635961,5.978143052125053,False,0.7119413411051374,1.5929592437238935,0.6431020594277967,0.22834145334736056,0.1382309598875327
8.5,6.0,8.0,20,16,2.4064840522551036,0.4477009659246747,5.3752040656977105,False,0.7119413411051374,1.763381992827307,0.6431020594277967,0.2644742079181588,0.17575972727781305
8.5,6.0,8.0,25,8,1.8763420711558987,0.22487771155973085,8.343833002131536,False,0.7119413411051374,1.0816909964136534,0.7946510747422454,0.16078346432978402,0.05566767162891588
8.5,6.0,8.0,25,10,2.046764820259312,0.2779283642627383,7.364361049253729,False,0.7119413411051374,1.2521137455170668,0.7946510747422454,0.19131685659862327,0.0781849320630841
8.5,6.0,8.0,25,12,2.2171875693627254,0.33863564021390763,6.5474135208042,False,0.7119413411051374,1.4225364946204802,0.7946510747422454,0.224503036463587,0.1057060281492897
8.5,6.0,8.0,25,14,2.387610318466139,0.40699953941323896,5.86637105758964,False,0.7119413411051374,1.5929592437238935,0.7946510747422454,0.26034200392467527,0.1382309598875327
8.5,6.0,8.0,25,16,2.558033067569552,0.4830200618607322,5.295914744649059,False,0.7119413411051374,1.763381992827307,0.7946510747422454,0.2988337589818882,0.17575972727781305
8.5,6.0,8.0,30,8,2.021843311968121,0.25195327804150636,8.024675557644644,False,0.7119413411051374,1.0816909964136534,0.9401523155544675,0.1866862537453807,0.05566767162891588
8.5,6.0,8.0,30,10,2.1922660610715345,0.30726879203139035,7.134685063778212,False,0.7119413411051374,1.2521137455170668,0.9401523155544675,0.21948450730109648,0.0781849320630841
8.5,6.0,8.0,30,12,2.362688810174948,0.37024092926943625,6.381490060639793,False,0.7119413411051374,1.4225364946204802,0.9401523155544675,0.25493554845293676,0.1057060281492897
8.5,6.0,8.0,30,14,2.5331115592783613,0.4408696897556441,5.74571493150813,False,0.7119413411051374,1.5929592437238935,0.9401523155544675,0.2930393772009016,0.1382309598875327
8.5,6.0,8.0,30,16,2.7035343083817747,0.5191550734900138,5.20756599797301,False,0.7119413411051374,1.763381992827307,0.9401523155544675,0.33379599354499095,0.17575972727781305
8.5,6.0,8.0,35,8,1.6209402111965692,0.3066447708713883,5.286052022313523,True,0.7119413411051374,1.0816909964136534,0.5392492147829157,0.11999173731523316,0.05566767162891588
